wbgt,continuous_exposure_minutes,next_travel_minutes,time_since_rest_minutes,cooling_spot_distance_m,heat_risk_score,risk_level,rest_status
29.92,39.36,4.88,144.98,2459.68,70.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.77,7.98,25.82,13.75,964.07,47.26,CAUTION,REST_RECOMMENDED
32.67,84.07,39.63,48.98,565.78,85.56,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
27.17,63.81,32.45,70.42,2044.83,71.09,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.56,97.07,17.24,42.0,474.74,35.73,CAUTION,MOVABLE
31.9,21.16,13.36,31.19,194.12,53.0,REST_RECOMMENDED,REST_RECOMMENDED
24.32,145.43,20.99,35.57,399.73,60.54,REST_RECOMMENDED,REST_RECOMMENDED
25.29,76.18,42.43,49.56,1167.5,68.79,REST_RECOMMENDED,REST_RECOMMENDED
16.33,100.0,16.02,65.85,703.86,39.67,CAUTION,REST_RECOMMENDED
27.24,30.28,20.23,111.11,2179.88,65.26,REST_RECOMMENDED,REST_RECOMMENDED
23.54,93.24,20.74,22.68,1266.13,57.24,REST_RECOMMENDED,REST_RECOMMENDED
26.09,45.88,1.77,27.58,302.05,47.6,CAUTION,REST_RECOMMENDED
21.69,14.6,41.93,104.87,859.24,31.73,CAUTION,MOVABLE
28.48,54.47,22.73,63.36,2054.88,78.58,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.58,35.13,26.49,48.57,1307.92,22.85,LOW,MOVABLE
25.51,66.22,20.35,73.06,722.04,73.29,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.22,43.58,19.21,65.52,1231.38,40.67,CAUTION,REST_RECOMMENDED
29.27,65.77,24.64,46.65,172.02,80.2,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.46,49.55,22.5,81.99,462.18,43.04,CAUTION,REST_RECOMMENDED
24.48,70.9,11.71,100.7,1325.86,55.82,REST_RECOMMENDED,REST_RECOMMENDED
27.31,68.5,8.24,104.84,1822.74,65.35,REST_RECOMMENDED,REST_RECOMMENDED
28.2,29.78,30.17,42.24,1243.86,65.0,REST_RECOMMENDED,REST_RECOMMENDED
28.1,53.51,10.89,45.34,510.4,66.13,REST_RECOMMENDED,REST_RECOMMENDED
28.41,90.45,19.66,70.95,1185.6,88.02,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
31.64,76.83,19.7,171.13,1690.15,86.53,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
24.63,66.03,39.83,95.66,2347.16,60.12,REST_RECOMMENDED,REST_RECOMMENDED
22.48,30.06,19.1,80.32,1212.37,30.0,CAUTION,MOVABLE
33.02,49.49,12.11,32.33,759.82,72.57,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.15,36.45,28.02,91.63,1911.02,80.56,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.63,56.68,43.92,46.37,673.4,75.95,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.45,87.87,14.54,47.04,1602.18,67.56,REST_RECOMMENDED,REST_RECOMMENDED
23.02,58.37,7.7,80.23,1708.61,37.27,CAUTION,MOVABLE
19.16,29.45,21.36,79.68,168.89,11.03,LOW,MOVABLE
31.45,94.63,10.69,64.86,2105.61,95.82,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
33.36,96.27,6.77,61.07,1212.14,86.22,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
21.8,124.74,4.68,144.53,654.16,50.03,REST_RECOMMENDED,REST_RECOMMENDED
30.97,43.6,21.75,86.39,494.37,73.91,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.18,11.38,18.66,137.88,1262.11,69.18,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
21.55,51.62,27.39,113.88,1867.52,40.77,CAUTION,REST_RECOMMENDED
23.86,57.47,23.6,30.94,961.41,43.42,CAUTION,REST_RECOMMENDED
23.48,49.32,14.22,89.53,1818.51,40.0,CAUTION,REST_RECOMMENDED
25.21,112.51,42.74,73.0,223.54,79.2,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.36,55.2,25.44,100.13,767.79,61.08,REST_RECOMMENDED,REST_RECOMMENDED
22.89,102.56,34.15,38.27,311.28,52.74,REST_RECOMMENDED,REST_RECOMMENDED
23.45,45.55,30.08,134.7,1071.89,50.0,REST_RECOMMENDED,REST_RECOMMENDED
26.97,52.5,11.15,56.62,1001.06,53.64,REST_RECOMMENDED,REST_RECOMMENDED
22.62,21.16,19.05,108.4,440.03,27.38,LOW,MOVABLE
31.69,14.26,17.04,151.13,584.24,64.01,REST_RECOMMENDED,REST_RECOMMENDED
26.5,51.29,27.11,40.71,1340.63,61.72,REST_RECOMMENDED,REST_RECOMMENDED
30.91,17.2,25.85,88.97,195.12,61.76,REST_RECOMMENDED,REST_RECOMMENDED
20.31,82.15,29.35,94.96,834.77,34.83,CAUTION,MOVABLE
21.36,97.96,18.43,29.37,573.26,43.88,CAUTION,REST_RECOMMENDED
24.07,78.53,32.68,161.18,741.03,59.61,REST_RECOMMENDED,REST_RECOMMENDED
32.36,126.21,23.62,64.79,931.74,95.95,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
26.27,65.85,11.13,58.72,949.12,61.61,REST_RECOMMENDED,REST_RECOMMENDED
31.21,25.99,15.89,104.55,1030.96,65.28,REST_RECOMMENDED,REST_RECOMMENDED
17.18,106.84,30.12,146.12,1115.53,54.4,REST_RECOMMENDED,REST_RECOMMENDED
25.67,74.2,10.48,92.53,1001.89,71.7,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
15.57,127.15,20.06,134.43,1414.68,46.57,CAUTION,REST_RECOMMENDED
20.96,74.99,26.95,108.54,1122.91,38.24,CAUTION,MOVABLE
18.65,133.07,2.68,24.06,922.09,27.89,LOW,MOVABLE
28.98,65.73,27.61,148.14,270.0,84.68,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.29,91.73,12.65,39.96,2035.84,84.33,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.87,28.48,47.62,39.76,733.22,69.64,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
23.69,55.06,9.7,3.1,1367.31,36.64,CAUTION,MOVABLE
23.33,62.39,37.07,43.47,1190.38,55.87,REST_RECOMMENDED,REST_RECOMMENDED
28.88,39.25,11.56,136.9,464.91,72.54,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.09,51.03,19.64,122.29,379.56,73.13,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.66,15.61,36.59,42.66,833.0,64.41,REST_RECOMMENDED,REST_RECOMMENDED
32.94,100.05,38.67,2.95,1177.28,90.69,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
22.64,35.66,27.57,74.74,1366.54,38.76,CAUTION,MOVABLE
21.91,101.13,7.27,52.44,1560.38,45.09,CAUTION,REST_RECOMMENDED
25.45,76.64,14.87,88.05,2320.78,67.22,REST_RECOMMENDED,REST_RECOMMENDED
25.21,41.38,10.89,85.56,1236.74,56.74,REST_RECOMMENDED,REST_RECOMMENDED
23.73,106.4,12.38,92.15,880.21,58.0,REST_RECOMMENDED,REST_RECOMMENDED
23.74,56.95,10.15,76.4,414.48,37.0,CAUTION,MOVABLE
29.55,64.49,47.77,56.66,516.73,87.06,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
30.98,49.85,30.11,60.66,559.94,81.19,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.01,62.48,23.73,107.39,2000.29,89.27,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
30.7,25.79,31.52,141.99,705.48,73.11,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.61,96.16,2.08,47.72,1418.7,65.0,REST_RECOMMENDED,REST_RECOMMENDED
18.58,47.85,17.44,16.88,1090.27,22.13,LOW,MOVABLE
21.25,100.35,24.49,70.58,711.45,54.1,REST_RECOMMENDED,REST_RECOMMENDED
17.12,158.39,33.38,133.39,650.68,48.01,CAUTION,REST_RECOMMENDED
25.63,108.38,7.56,42.19,504.71,70.29,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.63,72.34,24.87,89.45,816.71,66.0,REST_RECOMMENDED,REST_RECOMMENDED
19.17,89.01,27.14,107.72,386.79,34.79,CAUTION,MOVABLE
18.07,49.26,12.59,89.12,166.56,17.82,LOW,MOVABLE
28.03,84.9,17.25,91.34,1460.28,83.36,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.59,29.41,31.94,84.73,1861.05,64.0,REST_RECOMMENDED,REST_RECOMMENDED
23.08,121.12,22.92,52.3,789.0,55.68,REST_RECOMMENDED,REST_RECOMMENDED
32.17,80.36,23.32,57.01,281.59,77.19,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
22.91,66.73,16.01,72.04,1104.87,48.37,CAUTION,REST_RECOMMENDED
21.65,27.46,21.23,105.28,1358.0,36.66,CAUTION,MOVABLE
23.92,76.66,22.18,69.24,1383.91,54.35,REST_RECOMMENDED,REST_RECOMMENDED
16.09,84.0,32.08,58.52,1988.8,32.8,CAUTION,MOVABLE
17.69,33.11,20.69,59.57,613.46,18.0,LOW,MOVABLE
34.47,32.88,37.11,44.05,886.96,79.03,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.97,43.71,28.91,156.74,630.94,62.8,REST_RECOMMENDED,REST_RECOMMENDED
31.64,152.54,35.45,130.2,2017.15,97.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
32.59,27.13,28.89,58.36,1170.94,62.14,REST_RECOMMENDED,REST_RECOMMENDED
33.82,53.73,24.69,72.65,2474.02,74.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
33.58,66.45,9.85,106.01,1474.07,79.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.32,16.34,18.4,32.84,482.02,30.41,CAUTION,MOVABLE
23.3,61.48,11.56,134.51,1156.19,53.02,REST_RECOMMENDED,REST_RECOMMENDED
21.32,42.8,41.96,105.88,594.18,38.0,CAUTION,MOVABLE
31.1,72.41,49.63,112.33,1134.78,93.04,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
28.28,105.11,6.86,95.05,329.95,85.38,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
20.71,72.26,14.08,104.47,2240.75,35.01,CAUTION,MOVABLE
23.12,79.42,27.33,17.37,55.66,42.76,CAUTION,REST_RECOMMENDED
25.93,100.47,43.07,55.31,1740.69,77.28,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.78,57.86,18.38,101.04,60.36,72.21,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.84,140.0,18.43,119.43,1519.97,80.97,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.99,92.45,21.97,100.94,1084.18,86.12,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
34.0,42.22,25.8,50.21,686.04,69.61,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
25.7,74.32,18.88,36.94,2180.64,62.72,REST_RECOMMENDED,REST_RECOMMENDED
23.8,41.09,24.79,44.46,159.4,38.31,CAUTION,MOVABLE
20.39,109.24,25.45,114.47,1214.2,49.81,CAUTION,REST_RECOMMENDED
30.93,61.93,33.95,73.68,1568.81,90.07,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
28.5,107.27,5.75,101.29,922.43,85.93,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
32.47,57.0,38.92,74.07,1800.44,80.04,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.7,47.09,22.58,48.25,1926.61,76.78,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.27,48.12,26.8,124.46,1234.3,79.22,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.59,112.55,17.41,127.31,158.18,58.02,REST_RECOMMENDED,REST_RECOMMENDED
22.51,75.27,24.15,28.94,193.28,34.44,CAUTION,MOVABLE
30.13,81.58,52.4,106.5,1514.32,89.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
29.99,108.5,44.42,88.53,326.12,94.9,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
32.92,77.89,22.18,6.9,307.77,76.19,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.68,120.34,28.91,71.16,1232.71,83.37,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
20.85,76.94,40.4,89.2,358.66,37.53,CAUTION,MOVABLE
20.73,18.51,50.72,111.75,758.52,20.0,LOW,MOVABLE
30.0,112.02,12.35,110.62,964.42,95.68,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
22.34,132.39,15.74,60.08,2196.51,51.55,REST_RECOMMENDED,REST_RECOMMENDED
24.17,57.5,36.4,46.1,2039.29,43.0,CAUTION,REST_RECOMMENDED
20.49,64.25,32.73,146.38,436.62,38.77,CAUTION,MOVABLE
31.04,29.15,26.93,121.23,852.93,67.66,REST_RECOMMENDED,REST_RECOMMENDED
28.24,55.45,32.85,90.21,1033.15,80.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.29,33.21,38.27,84.04,996.35,80.37,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.55,78.44,18.81,50.0,504.14,33.0,CAUTION,MOVABLE
31.88,43.2,22.34,68.54,707.24,73.05,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
33.59,17.74,33.24,77.07,13.54,69.51,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
29.35,87.51,11.7,55.13,218.08,72.53,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.71,88.53,15.55,75.17,1180.38,79.79,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.43,57.81,14.56,79.9,1581.68,40.96,CAUTION,REST_RECOMMENDED
26.5,55.38,24.34,148.07,1093.14,65.68,REST_RECOMMENDED,REST_RECOMMENDED
22.36,20.07,17.28,84.94,1133.55,26.59,LOW,MOVABLE
24.29,60.92,18.29,137.04,1678.51,53.53,REST_RECOMMENDED,REST_RECOMMENDED
27.0,79.16,32.14,41.14,1120.02,69.2,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
19.18,90.1,48.11,64.23,580.76,46.06,CAUTION,REST_RECOMMENDED
25.87,49.43,33.45,114.59,803.96,67.24,REST_RECOMMENDED,REST_RECOMMENDED
26.32,57.43,23.69,155.01,783.33,60.0,REST_RECOMMENDED,REST_RECOMMENDED
28.87,54.67,20.36,55.26,1539.91,75.38,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.45,23.21,37.64,101.88,205.11,72.16,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
22.82,37.52,23.29,85.42,826.88,32.0,CAUTION,MOVABLE
23.89,86.39,21.0,36.0,895.84,50.33,REST_RECOMMENDED,REST_RECOMMENDED
21.96,32.74,30.61,88.43,1063.5,42.37,CAUTION,REST_RECOMMENDED
19.45,37.29,43.56,39.64,300.5,20.0,LOW,MOVABLE
29.24,20.56,36.85,98.1,289.47,72.47,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.33,44.38,38.24,69.74,968.1,29.16,LOW,MOVABLE
21.12,114.52,1.59,77.04,1572.36,45.37,CAUTION,REST_RECOMMENDED
25.9,126.26,11.65,119.64,1277.47,80.03,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
20.75,34.46,13.56,165.58,1265.62,27.61,LOW,MOVABLE
24.75,32.01,34.88,33.71,539.27,41.0,CAUTION,REST_RECOMMENDED
25.54,32.89,24.31,99.97,1190.42,63.0,REST_RECOMMENDED,REST_RECOMMENDED
20.57,83.22,29.86,53.29,566.47,30.19,CAUTION,MOVABLE
25.98,34.59,28.28,77.58,878.16,63.08,REST_RECOMMENDED,REST_RECOMMENDED
30.28,37.76,11.67,142.65,539.87,76.37,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.88,58.31,36.99,133.1,2034.35,55.06,REST_RECOMMENDED,REST_RECOMMENDED
29.28,65.52,25.83,77.86,1197.89,89.76,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
24.56,28.99,24.18,157.49,1097.11,43.89,CAUTION,REST_RECOMMENDED
32.1,87.31,16.73,38.92,274.83,70.57,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.29,35.65,2.84,81.9,1933.76,52.0,REST_RECOMMENDED,REST_RECOMMENDED
33.0,18.48,28.1,58.52,1082.12,62.0,REST_RECOMMENDED,REST_RECOMMENDED
33.71,55.86,30.5,147.67,1927.28,81.14,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.78,124.0,28.29,135.82,642.94,67.54,REST_RECOMMENDED,REST_RECOMMENDED
32.7,76.4,10.23,61.94,1167.2,82.03,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
22.31,64.88,30.89,94.96,1105.43,55.54,REST_RECOMMENDED,REST_RECOMMENDED
22.66,98.4,23.41,34.11,1517.29,47.76,CAUTION,REST_RECOMMENDED
20.86,21.32,13.63,45.98,1791.51,9.93,LOW,MOVABLE
21.61,47.88,36.78,133.56,972.16,44.73,CAUTION,REST_RECOMMENDED
24.45,15.04,37.38,92.69,313.15,42.85,CAUTION,REST_RECOMMENDED
32.1,112.29,25.83,64.45,382.6,92.59,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
31.48,33.24,18.26,34.79,60.3,64.3,REST_RECOMMENDED,REST_RECOMMENDED
17.63,57.74,16.8,20.05,1290.64,16.28,LOW,MOVABLE
25.76,77.54,12.93,27.91,1428.78,57.0,REST_RECOMMENDED,REST_RECOMMENDED
19.73,85.55,19.58,114.62,1279.51,32.82,CAUTION,MOVABLE
26.24,79.81,9.2,136.61,1816.13,69.69,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
21.46,81.27,9.57,41.25,850.36,32.73,CAUTION,MOVABLE
24.55,86.42,11.43,56.79,214.91,44.51,CAUTION,REST_RECOMMENDED
27.48,124.59,14.33,47.76,1365.73,68.27,REST_RECOMMENDED,REST_RECOMMENDED
30.78,43.19,41.26,42.57,957.44,73.95,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
17.77,18.56,8.1,98.27,988.79,13.39,LOW,MOVABLE
26.19,34.62,11.45,103.73,1561.82,62.63,REST_RECOMMENDED,REST_RECOMMENDED
26.81,116.03,17.4,60.99,769.45,71.49,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.9,63.73,34.74,89.74,1207.46,75.99,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.49,56.23,16.31,14.23,844.81,51.11,REST_RECOMMENDED,REST_RECOMMENDED
23.5,65.85,30.96,116.81,435.27,56.0,REST_RECOMMENDED,REST_RECOMMENDED
33.42,33.94,35.25,90.7,162.29,83.92,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
20.99,36.88,35.37,38.6,566.68,29.12,LOW,MOVABLE
28.81,43.97,22.02,73.28,605.5,75.74,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.61,60.43,7.04,121.69,1080.75,79.84,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.63,56.74,37.61,37.97,1018.67,48.96,CAUTION,REST_RECOMMENDED
19.72,38.84,10.96,61.69,1579.71,25.87,LOW,MOVABLE
24.04,24.15,25.01,123.3,2774.11,43.71,CAUTION,REST_RECOMMENDED
21.87,21.4,39.56,71.96,1929.81,34.11,CAUTION,MOVABLE
27.36,42.96,12.44,28.96,1756.46,54.45,REST_RECOMMENDED,REST_RECOMMENDED
24.62,25.84,35.69,29.26,1175.68,36.76,CAUTION,MOVABLE
26.68,68.26,19.98,104.61,1011.89,72.87,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.16,89.94,25.14,78.35,1015.77,89.57,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
30.05,46.75,54.84,91.2,1864.15,82.81,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.56,80.68,24.85,26.21,836.43,77.01,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.03,71.75,22.57,46.28,1133.32,81.47,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.76,61.07,44.86,99.09,1098.51,89.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
28.85,97.71,18.07,88.11,492.41,88.59,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
25.92,59.93,39.84,36.9,297.39,58.34,REST_RECOMMENDED,REST_RECOMMENDED
21.68,19.13,38.53,87.47,1364.37,29.25,LOW,MOVABLE
33.69,83.49,16.03,66.67,1106.65,81.79,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.84,109.12,48.07,129.8,1077.19,97.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
24.37,21.46,27.63,112.93,1647.55,44.03,CAUTION,REST_RECOMMENDED
23.72,48.31,33.41,93.25,909.25,50.0,REST_RECOMMENDED,REST_RECOMMENDED
21.6,53.9,35.08,85.94,490.5,34.0,CAUTION,MOVABLE
25.47,40.06,51.57,133.97,619.4,67.91,REST_RECOMMENDED,REST_RECOMMENDED
22.64,82.73,15.99,110.18,323.05,40.62,CAUTION,REST_RECOMMENDED
22.27,66.87,47.29,80.06,228.86,42.48,CAUTION,REST_RECOMMENDED
21.53,111.58,42.47,127.39,818.53,57.93,REST_RECOMMENDED,REST_RECOMMENDED
21.17,108.76,21.61,39.8,615.98,50.99,REST_RECOMMENDED,REST_RECOMMENDED
22.39,130.58,13.54,80.96,1170.56,48.07,CAUTION,REST_RECOMMENDED
27.57,53.54,7.71,143.29,741.75,57.6,REST_RECOMMENDED,REST_RECOMMENDED
23.08,54.68,24.04,110.3,271.6,42.0,CAUTION,REST_RECOMMENDED
27.05,58.9,26.0,115.93,824.0,66.95,REST_RECOMMENDED,REST_RECOMMENDED
34.08,89.2,36.75,11.24,210.14,77.42,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.79,102.0,13.25,30.9,498.64,52.82,REST_RECOMMENDED,REST_RECOMMENDED
22.94,74.69,43.33,36.21,1304.04,42.0,CAUTION,REST_RECOMMENDED
21.98,50.32,19.68,36.3,220.16,21.0,LOW,MOVABLE
25.57,19.12,8.18,67.88,359.15,43.19,CAUTION,REST_RECOMMENDED
17.35,44.57,19.73,111.14,1198.43,30.3,CAUTION,MOVABLE
33.03,53.13,42.65,24.39,1572.02,71.23,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.45,76.59,12.61,74.74,82.43,61.18,REST_RECOMMENDED,REST_RECOMMENDED
28.6,72.09,27.4,33.7,718.91,78.71,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.89,90.85,27.08,9.28,398.37,82.34,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.47,64.78,25.79,92.19,2030.23,71.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.79,77.06,37.98,73.1,436.65,43.59,CAUTION,REST_RECOMMENDED
17.25,117.89,45.73,126.13,1867.54,47.18,CAUTION,REST_RECOMMENDED
26.86,117.7,23.24,50.47,809.59,78.56,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
18.1,114.56,56.0,166.57,1466.7,48.26,CAUTION,REST_RECOMMENDED
21.95,71.33,11.17,99.95,2048.77,42.0,CAUTION,REST_RECOMMENDED
27.48,102.95,21.99,65.51,758.0,75.7,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.34,44.77,22.94,54.28,705.51,42.26,CAUTION,REST_RECOMMENDED
22.83,115.11,32.55,40.96,1638.0,57.54,REST_RECOMMENDED,REST_RECOMMENDED
30.71,79.01,40.19,122.21,2471.38,89.03,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
29.59,50.17,1.93,83.15,1596.71,70.62,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.46,94.86,13.44,37.42,952.71,86.02,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
17.15,120.77,30.26,32.38,1691.61,44.7,CAUTION,REST_RECOMMENDED
19.08,82.89,26.91,30.7,867.49,27.0,LOW,MOVABLE
29.89,135.83,7.63,164.21,2177.14,93.76,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
23.94,22.1,19.28,123.34,481.73,32.26,CAUTION,MOVABLE
30.36,100.48,25.6,113.32,708.96,97.63,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
26.48,144.44,9.06,71.47,652.98,75.09,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
20.97,90.18,32.28,103.22,1058.05,48.28,CAUTION,REST_RECOMMENDED
26.14,17.36,7.68,91.86,171.67,48.75,CAUTION,REST_RECOMMENDED
16.73,20.68,25.74,99.38,217.32,18.26,LOW,MOVABLE
27.0,149.37,44.63,46.39,1709.97,75.91,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.41,108.55,20.41,35.76,858.15,85.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
27.34,71.81,51.3,17.62,1904.67,68.61,REST_RECOMMENDED,REST_RECOMMENDED
28.67,104.37,42.82,22.72,334.95,84.88,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.77,83.86,3.5,82.85,360.66,25.43,LOW,MOVABLE
20.35,69.79,45.63,58.3,1178.8,35.13,CAUTION,MOVABLE
15.82,25.24,8.73,56.45,888.97,5.91,LOW,MOVABLE
31.41,39.32,39.76,128.61,46.5,75.66,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
34.48,59.4,35.38,85.84,1363.76,80.49,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.47,130.16,26.98,125.33,1923.96,44.0,CAUTION,REST_RECOMMENDED
28.41,31.12,9.83,149.72,424.57,74.14,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.59,44.49,36.13,78.73,937.43,40.16,CAUTION,REST_RECOMMENDED
22.03,91.38,30.41,44.76,868.63,55.2,REST_RECOMMENDED,REST_RECOMMENDED
21.18,81.62,17.67,96.74,811.64,41.09,CAUTION,REST_RECOMMENDED
17.61,93.56,7.8,52.2,1105.29,35.65,CAUTION,MOVABLE
17.64,91.11,12.83,96.14,1544.36,48.01,CAUTION,REST_RECOMMENDED
28.18,16.91,8.26,64.21,967.1,60.43,REST_RECOMMENDED,REST_RECOMMENDED
22.75,89.47,27.96,82.6,1250.88,49.17,CAUTION,REST_RECOMMENDED
28.03,172.34,28.34,23.39,165.88,87.83,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
29.0,23.06,15.88,21.14,1161.31,59.06,REST_RECOMMENDED,REST_RECOMMENDED
21.09,49.44,23.36,72.65,1428.01,37.57,CAUTION,MOVABLE
23.82,110.83,17.55,7.94,1080.15,56.22,REST_RECOMMENDED,REST_RECOMMENDED
29.14,79.02,3.7,157.76,1485.21,83.12,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.47,112.48,31.64,9.34,155.11,82.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.13,23.41,16.65,99.61,1203.68,53.6,REST_RECOMMENDED,REST_RECOMMENDED
30.88,129.16,10.7,35.85,1516.28,86.71,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
26.24,86.21,26.38,92.47,450.24,71.8,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.49,94.43,27.04,63.5,1733.69,56.25,REST_RECOMMENDED,REST_RECOMMENDED
22.88,38.67,8.68,69.91,1631.32,29.93,LOW,MOVABLE
20.76,48.14,11.73,159.46,575.6,23.11,LOW,MOVABLE
23.61,86.3,28.78,45.79,1153.28,52.96,REST_RECOMMENDED,REST_RECOMMENDED
28.95,35.82,5.67,66.95,156.17,64.41,REST_RECOMMENDED,REST_RECOMMENDED
20.45,49.62,25.91,66.98,1793.56,27.03,LOW,MOVABLE
